"EnsemblID","GENE","EVENT","COORD","LENGTH","PSI.RPE1","cRPKM.RPE1","ess.RPE1.log2FC","protImpact","selection","cyclic","type.RPE1","n.exonDel","sig.exonDel","n.singleCtrl","sig.singleCtrl","n.exonic","sig.exonic","n.Cas9","n.Cpf1","sig.Cas9.single","sig.Cpf1.single","exonDel.clean","sig.exonDel.clean","frac.singleCtrl","frac.all","frac.clean","hit"
"ENSG00000029364","SLC39A9","HsaEX0059656","chr14:69919958-69920026",69,97.14,15.14,-0.107362726015973,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000152520","PAN3","HsaEX0045350","chr13:28771322-28771483",162,NA,6.29,-0.0471804341020388,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000168237","GLYCTK","HsaEX0027751","chr3:52325844-52325938",95,NA,3.54,-1.06431400404201,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",14,4,22,3,3,1,4,7,1,2,7,2,0.1364,0.2857,0.2857,TRUE
"ENSG00000186812","ZNF397","HsaEX0073588","chr18:32822360-32822848",489,NA,3.46,-1.56119903809326,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",21,1,20,1,5,1,3,7,0,1,18,0,0.05,0.0476,0,FALSE
"ENSG00000185800","DMWD","HsaEX0020016","chr19:46287899-46287973",75,50.88,12.31,-0.0368826623366809,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,4,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000138078","PREPL","HsaEX0050002","chr2:44586636-44586735",100,21.95,12.31,-0.147869463262082,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,4,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000135250","SRPK2","HsaEX0061757","chr7:104766695-104766787",93,100,12.31,-0.555293299813819,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,5,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000127527","EPS15L1","HsaEX0022867","chr19:16487933-16488065",133,NA,11.22,-0.883729437355453,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000130779","CLIP1","HsaEX0015672","chr12:122831922-122832026",105,3.85,28.56,-0.0179620765622847,"Alternative protein isoforms (Ref)","framePres/AS",NA,"ctrl-skipped",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000134744","ZCCHC11","HsaEX0072313","chr1:52947095-52947307",213,90.25,8.66,0.011423305818403,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",4,0,10,1,4,0,4,1,1,0,3,0,0.1,0,0,FALSE
"ENSG00000134744","ZCCHC11","HsaEX0072332","chr1:52924008-52924121",114,92.59,8.66,0.011423305818403,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000100503","NIN","HsaEX0042924","chr14:51223210-51225348",2139,84.51,13.82,-0.75949937504067,"Alternative protein isoforms (Ref)","framePres/AS",TRUE,"framePres/nonessential",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000100503","NIN","HsaEX0042918","chr14:51261154-51261243",90,NA,13.82,-0.75949937504067,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000113231","PDE8B","HsaEX0046305","chr5:76645244-76645384",141,NA,0.33,-0.035046966734078,"Alternative protein isoforms (Ref)","other",NA,"notExpressed",16,0,24,1,4,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000196535","MYO18A","HsaEX0041053","chr17:27412622-27412666",45,87.76,13.54,-0.46992275958473,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,3,3,0,4,8,0,3,10,0,0.125,0,0,FALSE
"ENSG00000122481","RWDD3","HsaEX0056010","chr1:95705333-95705465",133,NA,7.93,-0.180942953928617,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000107036","KIAA1432","HsaEX0034100","chr9:5753536-5753646",111,100,8.67,-1.93063678298424,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,1,24,1,3,1,4,8,0,1,14,0,0.0417,0.0625,0,FALSE
"ENSG00000148950","IMMP1L","HsaEX0031572","chr11:31484719-31484852",134,NA,6.81,0.534065330090968,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,2,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000115760","BIRC6","HsaEX0008144","chr2:32660564-32660653",90,NA,11.47,-1.03702618481325,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000164088","PPM1M","HsaEX0049508","chr3:52280990-52281244",255,NA,6.44,-0.384627235568217,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",8,0,12,0,5,0,2,4,0,0,8,0,0,0,0,FALSE
"ENSG00000055917","PUM2","HsaEX0051288","chr2:20478344-20478580",237,78.18,25.76,-1.60104398178936,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,1,24,3,5,1,4,8,1,1,11,1,0.125,0.0625,0.0909,FALSE
"ENSG00000140396","NCOA2","HsaEX0042057","chr8:71056877-71057083",207,NA,4.07,-0.718262880374402,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000085788","DDHD2","HsaEX0018835","chr8:38097793-38097882",90,NA,9.02,-0.374802573469943,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000008294","SPAG9","HsaEX0061192","chr17:49109042-49109083",42,20,26.12,-1.12649419434595,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000008294","SPAG9","HsaEX0061193","chr17:49053224-49053262",39,83.94,26.12,-1.12649419434595,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,1,24,2,0,0,4,8,0,2,12,0,0.0833,0.0625,0,FALSE
"ENSG00000137760","ALKBH8","HsaEX0003759","chr11:107381613-107381762",150,NA,3.18,-1.06265631248845,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,5,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000198089","SFI1","HsaEX0057604","chr22:31976258-31976350",93,NA,5.88,-0.578698103001881,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000198089","SFI1","HsaEX0057589","chr22:31927044-31927115",72,NA,5.88,-0.578698103001881,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,4,24,2,0,0,4,8,0,2,12,4,0.0833,0.25,0.3333,TRUE
"ENSG00000110888","CAPRIN2","HsaEX0012403","chr12:30872013-30872155",143,72.89,15.14,0.0254633132736,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,2,5,0,4,8,1,1,10,0,0.0833,0,0,FALSE
"ENSG00000173852","DPY19L1","HsaEX0020886","chr7:34997596-34997682",87,100,22.94,-1.00432077210846,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000130706","ADRM1","HsaEX0002885","chr20:60879517-60879541",25,92.97,82.06,-2.56464775907103,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,5,24,2,5,2,4,8,0,2,12,2,0.0833,0.3125,0.1667,TRUE
"ENSG00000151881","C5orf28","HsaEX0011106","chr5:43479992-43480089",98,NA,4.85,-0.133618193813523,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,3,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000100330","MTMR3","HsaEX0040617","chr22:30366965-30367051",87,NA,6.34,-0.961607450177853,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,4,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000138018","EPT1","HsaEX0022915","chr2:26609222-26609404",183,100,8.63,1.33028122789986,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,5,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000143437","ARNT","HsaEX0005986","chr1:150814900-150814944",45,100,8.22,3.70887841237692,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000100813","ACIN1","HsaEX0001925","chr14:23540334-23540395",62,17.55,42.28,-0.326540752934714,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,5,24,3,3,0,4,8,1,2,10,1,0.125,0.3125,0.1,TRUE
"ENSG00000100813","ACIN1","HsaEX0001928","chr14:23559191-23559310",120,17.95,42.28,-0.326540752934714,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000049323","LTBP1","HsaEX0036889","chr2:33567905-33568030",126,85.73,21.89,-1.91160582381631,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,4,2,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000162241","SLC25A45","HsaEX0059143","chr11:65146847-65147032",186,NA,0.55,0.241679829794737,"Alternative protein isoforms (No Ref)","framePres/AS",TRUE,"notExpressed",16,1,24,2,5,0,4,8,0,1,14,1,0.0833,0.0625,0.0714,FALSE
"ENSG00000160570","DEDD2","HsaEX0019064","chr19:42720832-42721197",366,NA,9.42,-0.728660916155979,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000088305","DNMT3B","HsaEX0020494","chr20:31374308-31374433",126,NA,2.36,-1.34626038473934,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,0,5,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000006282","SPATA20","HsaEX0061235","chr17:48625081-48625128",48,NA,16.28,-0.121433788846456,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",6,2,10,1,3,0,3,2,0,1,3,0,0.1,0.3333,0,TRUE
"ENSG00000150456","N6AMT2","HsaEX0041445","chr13:21305980-21306260",281,NA,6.46,-0.313414037735014,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000141380","SS18","HsaEX0061804","chr18:23615795-23615887",93,15.6,30.67,-1.2947843001815,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000170871","KIAA0232","HsaEX0033527","chr4:6867919-6867990",72,NA,8.25,-1.08133970399181,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000126453","BCL2L12","HsaEX0007893","chr19:50173473-50173745",273,94.39,16.64,-1.47317211253925,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,2,24,6,5,1,4,8,2,3,8,0,0.25,0.125,0,FALSE
"ENSG00000147050","KDM6A","HsaEX0033358","chrX:44921892-44921993",102,NA,4.9,1.18996835418036,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,4,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000147050","KDM6A","HsaEX0033366","chrX:44919854-44920009",156,NA,4.9,1.18996835418036,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,2,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000147050","KDM6A","HsaEX0033365","chrX:44919267-44919401",135,NA,4.9,1.18996835418036,"Alternative protein isoforms (Ref)","framePres/AS",TRUE,"lowExpressed/lowPSI",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000106608","URGCP","HsaEX0069517","chr7:43927389-43927415",27,NA,13.45,-0.56228774377147,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,3,24,0,3,0,4,8,0,0,16,3,0,0.1875,0.1875,TRUE
"ENSG00000177034","MTX3","HsaEX0040763","chr5:79281394-79281482",89,NA,3.7,-1.5379145686151,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,4,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000196586","MYO6","HsaEX0041239","chr6:76621389-76621415",27,NA,12.33,-0.614465554064525,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000188811","NHLRC3","HsaEX0042877","chr13:39616343-39616442",100,NA,4.88,-0.763278390295098,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,2,3,0,4,8,1,1,10,0,0.0833,0,0,FALSE
"ENSG00000121310","ECHDC2","HsaEX0021500","chr1:53372191-53372280",90,NA,4.82,-1.25482578476457,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,3,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000121310","ECHDC2","HsaEX0021506","chr1:53363109-53363156",48,NA,4.82,-1.25482578476457,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,2,1,0,4,8,2,0,8,0,0.0833,0.0625,0,FALSE
"ENSG00000000419","DPM1","HsaEX0020814","chr20:49557666-49557746",81,8.06,33.19,-1.10572814959848,"Alternative protein isoforms (No Ref)","other",NA,"framePres",8,1,12,1,3,0,4,2,1,0,6,1,0.0833,0.125,0.1667,FALSE
"ENSG00000166833","NAV2","HsaEX0041757","chr11:20078076-20078174",99,10.31,38.56,-1.22321744622971,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,1,24,3,3,0,4,8,0,3,10,0,0.125,0.0625,0,FALSE
"ENSG00000166833","NAV2","HsaEX0041755","chr11:20104138-20104146",9,60.96,38.56,-1.22321744622971,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,2,24,0,0,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000085274","MYNN","HsaEX0041008","chr3:169501265-169501348",84,NA,3.97,0.387422093162462,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000130669","PAK4","HsaEX0045279","chr19:39663558-39664016",459,96.92,21.71,-1.03377030592163,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,2,20,0,5,1,2,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000130224","LRCH2","HsaEX0036335","chrX:114361406-114361456",51,NA,2.58,-2.06067238521722,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,16,1,4,2,4,4,0,1,12,0,0.0625,0,0,FALSE
"ENSG00000196792","STRN3","HsaEX0062637","chr14:31398407-31398517",111,21.74,10.41,-0.393179294548575,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,5,0,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000196792","STRN3","HsaEX0062638","chr14:31388172-31388312",141,21.57,10.41,-0.393179294548575,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,2,0,4,8,0,1,14,0,0.0417,0.0625,0,FALSE
"ENSG00000076685","NT5C2","HsaEX0044002","chr10:104865115-104865138",24,21.93,24.08,-1.42275360691668,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000138092","CENPO","HsaEX0014634","chr2:25016721-25016834",114,38.33,27.5,-1.69051461258289,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres",16,1,24,0,5,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000169992","NLGN2","HsaEX0043076","chr17:7315476-7315526",51,84.11,15.41,-0.468185189115676,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,4,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000111785","RIC8B","HsaEX0053570","chr12:107264601-107264720",120,NA,6.63,-0.908235470175697,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,4,1,4,8,1,0,12,1,0.0417,0.0625,0.0833,FALSE
"ENSG00000164048","ZNF589","HsaEX0074003","chr3:48299419-48299451",33,NA,2.35,-1.67087773410665,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,3,1,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000185278","ZBTB37","HsaEX0072140","chr1:173842605-173842704",100,NA,1.8,-1.31550438203582,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,5,1,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000120647","CCDC77","HsaEX0013441","chr12:518534-518587",54,NA,13.82,-0.0739562471428255,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000032742","IFT88","HsaEX0031099","chr13:21163950-21164006",57,NA,4.76,-0.620091821935611,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000032742","IFT88","HsaEX0031101","chr13:21264844-21264954",111,NA,4.76,-0.620091821935611,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,16,0,2,0,4,4,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000163069","SGCB","HsaEX0057762","chr4:52899597-52899806",210,84.25,23.46,-0.281793207732133,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000101417","PXMP4","HsaEX0051407","chr20:32298361-32298559",199,NA,2.39,-1.37840007348093,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,4,5,1,4,8,2,2,6,0,0.1667,0,0,FALSE
"ENSG00000139436","GIT2","HsaEX0027517","chr12:110383065-110383154",90,100,15.9,-2.12691861430731,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000139436","GIT2","HsaEX0027511","chr12:110388972-110389121",150,84.79,15.9,-2.12691861430731,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,2,24,1,2,0,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000185344","ATP6V0A2","HsaEX0006970","chr12:124235657-124235776",120,94.29,6.93,-1.07820537843782,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,3,24,1,5,1,4,8,1,0,12,1,0.0417,0.1875,0.0833,TRUE
"ENSG00000040933","INPP4A","HsaEX0031717","chr2:99175926-99175958",33,NA,5.08,-1.05659534705026,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,1,24,0,5,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000130517","PGPEP1","HsaEX0046849","chr19:18468193-18468425",233,NA,4.65,-1.09555630382927,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000166402","TUB","HsaEX0068295","chr11:8117045-8117212",168,NA,0.09,-1.54716812549777,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,1,24,2,5,2,4,8,1,1,11,1,0.0833,0.0625,0.0909,FALSE
"ENSG00000172575","RASGRP1","HsaEX0052440","chr15:38795473-38795577",105,NA,0.13,-1.07336693353135,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,1,5,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000137819","PAQR5","HsaEX0045486","chr15:69652305-69652470",166,NA,1.4,0.427377823055887,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000025434","NR1H3","HsaEX0043675","chr11:47283188-47283277",90,NA,1.49,-0.818701015052513,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,3,20,3,5,0,2,8,1,2,6,1,0.15,0.1875,0.1667,TRUE
"ENSG00000135111","TBX3","HsaEX0064086","chr12:115117718-115117777",60,NA,0,-0.807802658182092,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000067798","NAV3","HsaEX0041780","chr12:78515720-78516208",489,NA,5.27,-1.2571757298073,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,1,24,0,5,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000067798","NAV3","HsaEX0041781","chr12:78520947-78520988",42,NA,5.27,-1.2571757298073,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000136840","ST6GALNAC4","HsaEX0062042","chr9:130678687-130678773",87,NA,8.73,-0.135699730963209,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,5,24,4,3,0,4,8,1,2,8,1,0.1667,0.3125,0.125,TRUE
"ENSG00000081377","CDC14B","HsaEX0013986","chr9:99271955-99272071",117,NA,3.38,-0.113132234212058,"Alternative protein isoforms (Ref)","framePres/AS",TRUE,"lowExpressed/lowPSI",16,0,24,1,4,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000126522","ASL","HsaEX0006287","chr7:65546790-65546984",195,100,14.93,-0.172531298836825,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,20,0,5,0,2,8,0,0,16,0,0,0,0,FALSE
"ENSG00000132530","XAF1","HsaEX0071700","chr17:6662981-6663037",57,NA,0.32,-0.5751926926666,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,3,5,0,4,8,0,3,10,0,0.125,0,0,FALSE
"ENSG00000166889","PATL1","HsaEX0045676","chr11:59423429-59423518",90,NA,21.23,0.142902906795466,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",9,1,12,2,3,0,3,3,1,1,4,0,0.1667,0.1111,0,FALSE
"ENSG00000204410","MSH5","HsaEX0040289","chr6:31708231-31708390",160,NA,7.05,-1.47610176353439,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres",12,0,20,0,5,1,4,6,0,0,12,0,0,0,0,FALSE
"ENSG00000188878","FBF1","HsaEX0024985","chr17:73931713-73931754",42,NA,3.57,-1.65966328602834,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,3,3,1,4,8,2,1,7,0,0.125,0.0625,0,FALSE
"ENSG00000175356","SCUBE2","HsaEX0056672","chr11:9074293-9074379",87,NA,0.11,0.229719628145848,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,5,24,4,3,0,4,8,2,1,7,1,0.1667,0.3125,0.1429,TRUE
"ENSG00000175356","SCUBE2","HsaEX0056674","chr11:9069490-9069645",156,NA,0.11,0.229719628145848,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,1,24,0,2,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000180398","MCFD2","HsaEX0038234","chr2:47136162-47136316",155,94.79,97.15,-0.788683487812936,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,2,24,3,5,0,4,8,1,2,9,1,0.125,0.125,0.1111,FALSE
"ENSG00000147454","SLC25A37","HsaEX0059112","chr8:23425835-23425891",57,NA,16.87,-1.7013696492187,"Alternative protein isoforms (Ref)","other",NA,"framePres",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000135127","CCDC64","HsaEX0013376","chr12:120512247-120512390",144,NA,0,-1.2022321663753,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"notExpressed",16,2,24,1,3,0,4,8,0,1,14,1,0.0417,0.125,0.0714,FALSE
"ENSG00000135127","CCDC64","HsaEX0013375","chr12:120510315-120510533",219,NA,0,-1.2022321663753,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,1,24,0,2,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000125814","NAPB","HsaEX0041654","chr20:23377709-23377819",111,NA,2.4,0.406321609208573,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
